metric,analysis,n_SAD,n_HC,mean_SAD,mean_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,t,p,scalar_auc_abs_direction,phase,feature_space,roi_name,all_subjects_adjusted_group_beta,all_subjects_adjusted_group_p,all_subjects_adjusted_model_n,q_within_phase_feature,rank_score,profile,profile_order,metric_family,interpretation,direction_summary,passes_nominal_p05,passes_family_q05
Neural_Shock_Anchor_ThreatMinusBackground_Proximity,placebo_SAD_vs_HC,22,28,-1.9459671967698433,-1.9397103970725846,-0.006256799697258675,-0.09482094220153267,-0.09333160803082798,0.10064935064935066,-0.36319702190475156,0.7184934938092784,0.5503246753246753,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,-0.00347345168149734,0.8280890988382437,100,0.9974119961998912,0.9395555555555555,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Threat-cue proximity to SHOCK relative to CS-; positive values mean CSR is closer to SHOCK than to CS-.,SAD lower than HC,False,False
Neural_ResidualizedShockAxis_Discrimination_Volatility,placebo_SAD_vs_HC,22,28,0.42289185027154536,0.4310832597214353,-0.008191409449889941,-0.03148411853318428,-0.03098960358240128,-0.19805194805194826,-0.10427120209115626,0.9175956529201947,0.5990259740259741,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,-0.011871938516538949,0.9010118722465474,100,0.9836574916130263,0.9385185185185185,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_CV_Dist_Safety_Background,placebo_SAD_vs_HC,22,28,0.07063151118777616,0.07408487643444725,-0.0034533652466710862,-0.05500752665943005,-0.054143534094098694,0.15259740259740262,-0.20908108321781393,0.8354508244354197,0.5762987012987013,phase3_reinstatement,phase3_reinst_roi_by_roi,right_acc,-0.0005376271812462148,0.9727972255791988,100,0.9053862398396286,0.9380740740740742,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_CV_Dist_Threat_Background,placebo_SAD_vs_HC,22,28,0.06670507879858424,0.07458243542009295,-0.007877356621508708,-0.1411118546050175,-0.13889543804054078,0.05519480519480524,-0.5398391208748172,0.5924629853749053,0.5275974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,-0.007181830120055589,0.6239686904181775,100,0.9211381159622472,0.9380740740740741,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeDynamicDiscrimination_InitialFinal_Change,placebo_SAD_vs_HC,23,28,0.021315557609800022,0.13277101100080782,-0.11145545339100779,-0.19387542251964418,-0.19089272371164967,-0.006211180124223614,-0.725273202078525,0.4721254204565938,0.5031055900621118,phase2_extinction,phase2_ext_roi_by_roi,acc,-0.06890363997902495,0.6499709327118088,102,0.6144097937448824,0.9373333333333334,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_RawMean_ThreatMinusBackground,placebo_SAD_vs_HC,23,28,4.963670207106548,2.848524276699339,2.1151459304072096,0.06695999661519826,0.06592984282111829,0.13354037267080754,0.24828711655149416,0.8050099391877811,0.5667701863354038,phase2_extinction,phase2_ext_roi_by_roi,amygdala,0.811482639144706,0.9137296766499902,102,0.919572432203272,0.937037037037037,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Euclid_TriangleAngle_Threat,placebo_SAD_vs_HC,23,28,57.454059690648265,55.66158142462236,1.7924782660259027,0.15368948904536728,0.15132503536774625,0.04347826086956541,0.5643101612026596,0.5751643241176122,0.5217391304347827,phase2_extinction,phase2_ext_roi_by_roi,right_vmpfc,1.6892705051871473,0.5835115910813197,102,0.8506219530879949,0.9364444444444444,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ThreatDispersion,placebo_SAD_vs_HC,22,28,0.09652862902681072,0.09097022167979721,0.0055584073470135165,0.12456183240722371,0.12260536383538251,0.07467532467532467,0.44261958644455557,0.6600713850024651,0.5373376623376623,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,0.0033293473870306695,0.8126189718087498,100,0.9288522390286187,0.9361481481481482,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ShockEvidence_CSS_EarlyLate_Change,placebo_SAD_vs_HC,22,28,0.0071956466147605,0.004194899698130859,0.0030007469166296414,0.18651472793866372,0.18358517723805645,0.022727272727272707,0.6143427917226215,0.5434314026634115,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.0022581958410480647,0.6347067469107537,100,0.7678921994156901,0.9348148148148148,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_TrialwiseEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.029092733864794676,0.03624609215755165,-0.007153358292756977,-0.15536084942956394,-0.15292062666365455,0.03896103896103886,-0.6018204850019426,0.5512687303311241,0.5194805194805194,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,-0.0049873677010930555,0.6283447269803414,100,0.9974119961998912,0.9346666666666666,Q4_precision_dispersion,4,representational_certainty,Mean absolute trialwise distance from the safety/threat decision boundary.,SAD lower than HC,False,False
Neural_Euclid_VicariousDiscrimination,placebo_SAD_vs_HC,23,28,0.0208214108011,0.036620487974874084,-0.015799077173774084,-0.15338564272678568,-0.15102586360791206,-0.0434782608695653,-0.5606266028239466,0.577626086815219,0.5217391304347827,phase2_extinction,phase2_ext_roi_by_roi,right_vmpfc,-0.015221063952615377,0.5630102445711314,102,0.8506219530879949,0.9346666666666665,Q1_geometry_topology,1,composite_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Threat_EarlyLate_Change,placebo_SAD_vs_HC,22,28,-0.002086144448191336,-0.009049012796370699,0.006962868348179363,0.19069435421855194,0.18769915493763228,-0.009740259740259827,0.6928605768748525,0.49174207444905527,0.5048701298701299,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,0.004129956174542992,0.6936766387987997,100,0.9908658326155437,0.9345185185185185,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in threat evidence; negative values indicate declining threat evidence over trials.,SAD higher than HC,False,False
Neural_ShockEvidence_Discrimination_Slope,placebo_SAD_vs_HC,22,28,-0.0010839168248465449,-0.00032865010522542423,-0.0007552667196211206,-0.1393461148015979,-0.13715743237015918,0.06818181818181812,-0.4519442661367106,0.6547720185168654,0.5340909090909091,phase3_reinstatement,phase3_reinst_roi_by_roi,insula,-0.0008089661491451317,0.5347893148394751,100,0.9675989464062978,0.9328888888888889,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Trialwise change in CSR-minus-CSS shock evidence across reinstatement.,SAD lower than HC,False,False
Neural_ShockEvidence_DiscriminationAUC,placebo_SAD_vs_HC,22,28,0.0003350857408674936,3.764213925741431e-06,0.00033132152694175215,0.03974157611107572,0.03911736287372898,0.18181818181818166,0.13380769658004216,0.8942956171706651,0.5909090909090908,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,-0.00012590069706722455,0.9629753931030279,100,0.9787778842343108,0.9287407407407406,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Mean trialwise CSR-minus-CSS shock evidence across reinstatement.,SAD higher than HC,False,False
Neural_Safety_InitialFinal_Change,placebo_SAD_vs_HC,23,28,-0.060135675792973284,-0.013102767978058674,-0.04703290781491461,-0.14939975363145414,-0.14710129588327792,-0.0496894409937888,-0.5342797657327115,0.5956094068285306,0.5248447204968945,phase2_extinction,phase2_ext_roi_by_roi,right_acc,-0.07465135393575735,0.4169517395843896,102,0.7868360388878798,0.9272592592592592,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Threat_LearningAUC,placebo_SAD_vs_HC,23,28,0.4251711958219614,0.40082843591851924,0.024342759903442146,0.18026612296438216,0.17749279799569936,0.01552795031055898,0.6774188427868715,0.5018030408668133,0.5077639751552795,phase2_extinction,phase2_ext_roi_by_roi,right_amygdala,0.018170401367820496,0.6172504084019167,102,0.9307772576296764,0.9263703703703703,Q3_learning_dynamics,3,trajectory_auc,Mean threat evidence across extinction trials.,SAD higher than HC,False,False
Neural_BackgroundDispersion,placebo_SAD_vs_HC,22,28,0.10361448036869798,0.10096478211198413,0.0026496982567138505,0.04197755289319042,0.04131821960167434,0.17207792207792227,0.15614794679836283,0.8766128447844026,0.5860389610389611,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,0.003880504620912188,0.825442787481671,100,0.9657599137455283,0.9253333333333333,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_PrototypeDynamicDiscriminationAUC,placebo_SAD_vs_HC,23,28,0.38901301792617876,0.3506353050940853,0.03837771283209346,0.17361406183892497,0.17094307627217228,0.021739130434782705,0.6545584975404175,0.5163611897556248,0.5108695652173914,phase2_extinction,phase2_ext_roi_by_roi,right_amygdala,0.035739707314231844,0.5204981658296743,102,0.9307772576296764,0.925037037037037,Q3_learning_dynamics,3,trajectory_auc,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Shock_Anchor_ThreatMinusBackground_Proximity,placebo_SAD_vs_HC,22,28,-1.95378892727408,-1.9458104259977307,-0.007978501276349359,-0.15299770238358384,-0.15059459711054327,0.03896103896103886,-0.5905351355689025,0.5585994083060899,0.5194805194805194,phase3_reinstatement,phase3_reinst_roi_by_roi,left_acc,-0.006943985790030506,0.6026708270832656,100,0.8078005865457005,0.9245925925925926,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Threat-cue proximity to SHOCK relative to CS-; positive values mean CSR is closer to SHOCK than to CS-.,SAD lower than HC,False,False
Neural_Euclid_Dist_Threat_Background,placebo_SAD_vs_HC,23,28,0.5124654706355092,0.522164535784345,-0.009699065148835784,-0.14482519053685974,-0.14259711068244652,-0.05590062111801242,-0.4977696355416121,0.6214772167840322,0.5279503105590062,phase2_extinction,phase2_ext_roi_by_roi,left_vmpfc,-0.013384111181451053,0.531074306565919,102,0.8694061689541607,0.9238518518518519,Q1_geometry_topology,1,pairwise_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Euclid_Dist_Threat_Background,placebo_SAD_vs_HC,23,28,0.5030059884029888,0.5147689701703978,-0.011762981767408975,-0.17726115025685577,-0.17453405563751953,-0.021739130434782594,-0.6319220410265514,0.5304589597117235,0.5108695652173914,phase2_extinction,phase2_ext_roi_by_roi,vmpfc,-0.01414837591835366,0.5275993190953627,102,0.796375577990247,0.9235555555555555,Q1_geometry_topology,1,pairwise_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_CV_Dist_Safety_Background,placebo_SAD_vs_HC,22,28,0.07404993344955328,0.08372975844090022,-0.009679824991346939,-0.14402701958351652,-0.14176481508744035,0.051948051948051965,-0.5348609998400621,0.5953535497872013,0.525974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,-0.007388770494743634,0.6789963568368765,100,0.9908658326155437,0.922962962962963,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Threat_LatePhaseEvidence,placebo_SAD_vs_HC,22,28,0.03201323784835919,0.03953007997090968,-0.007516842122550493,-0.18310651753028348,-0.18023049893033138,0.009740259740259827,-0.7040903242649729,0.48585726089536563,0.5048701298701299,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,-0.006880222554635001,0.48664587342207066,100,0.8888685859491695,0.9223703703703704,Q3_learning_dynamics,3,late_phase_evidence,Mean threat evidence during the last half of extinction trials.,SAD lower than HC,False,False
Neural_Threat_EarlyLate_Change,placebo_SAD_vs_HC,22,28,0.0015417574339913578,-0.00252671955501248,0.004068476989003838,0.14105086673205838,0.13883540809228784,0.06168831168831157,0.481958860723208,0.6324853817533189,0.5308441558441558,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,0.0018430278598712646,0.8225963978298445,100,0.9355803601205835,0.9214814814814816,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in threat evidence; negative values indicate declining threat evidence over trials.,SAD higher than HC,False,False
Neural_ResidualizedShockAxis_Discrimination_Volatility,placebo_SAD_vs_HC,22,28,0.25673248421508404,0.24131126578195725,0.015421218433126799,0.12864641402871962,0.12662578972460362,0.0714285714285714,0.4438255178302634,0.6594567449415489,0.5357142857142857,phase3_reinstatement,phase3_reinst_roi_by_roi,right_vmpfc,0.012452615233810235,0.7403711917432005,100,0.8838080086845501,0.9214814814814816,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_RawNorm_ThreatMinusSafety,placebo_SAD_vs_HC,22,28,-39.421630859375,12.167201450892858,-51.58883231026786,-0.10349219988790842,-0.10186666795249626,0.09740259740259738,-0.3306310012482267,0.7436332098425951,0.5487012987012987,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,-50.20775196355332,0.6758758650641199,100,0.9120029932031827,0.9197037037037037,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_BoundaryCertainty,placebo_SAD_vs_HC,23,28,0.18838542171581352,0.20076165816256522,-0.012376236446751704,-0.08203245890475618,-0.08077042107545224,-0.11490683229813659,-0.28616491802214317,0.7761334262012265,0.5574534161490683,phase2_extinction,phase2_ext_roi_by_roi,amygdala,-0.016172658494090424,0.6864322057341908,102,0.9182488678434683,0.919111111111111,Q4_precision_dispersion,4,representational_certainty,Absolute separation between prototype threat evidence for CSR and CSS.,SAD lower than HC,False,False
Neural_CorrTriangleAngle_Background,placebo_SAD_vs_HC,22,28,57.128827599320466,54.214203981129465,2.9146236181910012,0.13209219658262153,0.130017450039439,0.06493506493506507,0.47952453386298594,0.6337459959533496,0.5324675324675325,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,3.0209918337051764,0.6238036814791428,100,0.9836574916130263,0.9179259259259258,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_BackgroundDispersion,placebo_SAD_vs_HC,23,28,0.6941192108444949,0.7045692470646207,-0.010450036220125747,-0.18170326050529279,-0.17890782572828828,-0.01552795031055898,-0.6635365003796244,0.5101157156005517,0.5077639751552795,phase2_extinction,phase2_ext_roi_by_roi,left_amygdala,-0.01040415466676777,0.5489454947729615,102,0.921856808699436,0.9171851851851852,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeThreatLike_Safety,placebo_SAD_vs_HC,23,28,0.4850534412483805,0.4789225698322042,0.006130871416176298,0.08656406910749516,0.08523231419814908,0.10869565217391308,0.3168304660191147,0.7527321002108672,0.5543478260869565,phase2_extinction,phase2_ext_roi_by_roi,insula,0.0065281209492042275,0.7274194555513043,102,0.9137663680777655,0.9165925925925926,Q1_geometry_topology,1,other,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ResidualizedShockAxis_Discrimination_Slope,placebo_SAD_vs_HC,22,28,-0.005632004700350752,-0.002206743440257448,-0.003425261260093304,-0.10662791791226983,-0.10495313386129178,-0.08766233766233766,-0.3743562952721329,0.7098865824260249,0.5438311688311688,phase3_reinstatement,phase3_reinst_roi_by_roi,right_vmpfc,-0.002074669125263019,0.8253859153525388,100,0.9047574089743454,0.9165925925925925,Q6_shock_anchor_secondary,6,residualized_shock_axis,Trialwise change in residualized shock-axis contrast for CSR versus CSS.,SAD lower than HC,False,False
Neural_Threat_EarlyLate_Change,placebo_SAD_vs_HC,22,28,0.007507211958991567,0.001966586921311244,0.005540625037680323,0.18995503422085913,0.1869714472959242,-0.012987012987013102,0.6432990468974509,0.523937883757696,0.5064935064935066,phase3_reinstatement,phase3_reinst_roi_by_roi,left_acc,0.004902685539451926,0.5492743418526712,100,0.8078005865457005,0.9152592592592592,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in threat evidence; negative values indicate declining threat evidence over trials.,SAD higher than HC,False,False
Neural_PrototypeEvidenceEntropy,placebo_SAD_vs_HC,22,28,0.9471898859491463,0.9441268421527862,0.003063043796360132,0.04683146876402166,0.046095895956209804,-0.15909090909090906,0.16955361754867299,0.8660738826741928,0.5795454545454546,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,-0.004209699132258896,0.8082674988155555,100,0.9908658326155437,0.9143703703703704,Q4_precision_dispersion,4,representational_certainty,Mean binary entropy of safety and threat prototype evidence; lower values indicate more certain evidence.,SAD higher than HC,False,False
Neural_SafetyVsBackgroundDispersion,placebo_SAD_vs_HC,22,28,-0.004250651145812309,-0.006313616846030213,0.0020629657002179044,0.036924709250686374,0.036344739995439995,-0.1785714285714286,0.13227508440597974,0.8953230192974166,0.5892857142857143,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,6.599212154445935e-05,0.9961083958192878,100,0.9974119961998912,0.9136296296296296,Q4_precision_dispersion,4,within_cue_dispersion,Whether safety patterns are more variable around their prototype than background patterns.,SAD higher than HC,False,False
